Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
23428,2019-01-14 18:23:03,4260128500325,fraud_Daugherty LLC,kids_pets,27.4,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,c9de116a6106ba79c9a1fba6c82a2c2c,1326565383,36.860777,-83.507372,0.0
4061,2019-01-03 12:58:06,4265776278887457,fraud_Morissette-Schaefer,personal_care,55.74,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,abf0a0a54f8f1bc33d9c85b2070aaccb,1325595486,34.817596,-92.824991,0.0
6868,2019-01-05 13:14:53,213174467670432,fraud_Bode-Rempel,kids_pets,14.35,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,eb7a472258137774f8e9953f0eed5cdb,1325769293,39.618447,-76.311013,0.0
2277,2019-01-01 22:50:01,4169759661243568,fraud_Dooley Inc,shopping_pos,2.26,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,187de31c690fdd2d6647dede09976e52,1325458201,40.544168,-76.894428,0.0
2541,2019-01-02 03:30:55,349612764943496,"fraud_Parisian, Schiller and Altenwerth",misc_net,101.5,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,06b44851b73fa66298d58b1438ae945f,1325475055,36.31952,-84.34602,0.0
11727,2019-01-07 20:48:21,6011231546538393,"fraud_Schmeler, Bashirian and Price",shopping_net,5.77,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,53d2106c806efef029e3b95b16c06a6c,1325969301,40.846201,-73.55812,0.0
12235,2019-01-08 01:42:50,676245600876,fraud_Bartoletti-Wunsch,gas_transport,63.75,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,dca7565abfb2579e5c8ee8f506912f90,1325986970,26.826621000000003,-79.271808,0.0
22962,2019-01-14 14:46:04,340951438290556,fraud_Treutel-King,travel,4.8,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,9f249b0af745696040f81826b036f08b,1326552364,41.490814,-73.705388,0.0
29751,2019-01-18 15:57:11,3566875419572867,fraud_Schmidt-Larkin,home,79.37,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,a76b33b7c27ee9c67359f9f98d346ef8,1326902231,45.149786,-72.50111700000001,0.0
15615,2019-01-10 01:01:53,4789911625179723,fraud_Heidenreich PLC,grocery_pos,216.92,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,fcc615ae449d115b0e0110df09b197c4,1326157313,40.044066,-73.328856,0.0
9071,2019-01-06 18:03:54,6011109736646996,fraud_Waelchi Inc,kids_pets,55.46,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,acf41295e5119729cde39474b5127878,1325873034,33.974839,-77.905313,0.0
22735,2019-01-14 12:51:39,4613314721966,fraud_Renner Ltd,home,89.57,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,cadee4f24c0eec0517d76d529a6cbb84,1326545499,36.363299,-82.614688,0.0
2754,2019-01-02 09:30:09,3598895972308782,fraud_Kiehn Inc,grocery_pos,86.18,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,dcbc082ed1dfb7110b14c29dc2f567c7,1325496609,42.179464,-83.498566,0.0
24421,2019-01-15 03:49:49,6011504998544485,"fraud_Jenkins, Hauck and Friesen",gas_transport,39.37,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,3ab90b1207fed66784101a778f31c326,1326599389,33.383847,-87.571361,0.0
24357,2019-01-15 02:52:23,180084576295055,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.92,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,f5c12c3c5734150bb4e9b09ecc74a99d,1326595943,28.242593,-97.167121,0.0
11925,2019-01-07 22:29:50,630484879808,fraud_White and Sons,home,82.91,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,a053dfecbfbbb5ecef3ba3ea814a56d5,1325975390,37.408381,-120.994166,0.0
29804,2019-01-18 16:41:59,4997733566924489,fraud_Kutch-Wilderman,home,23.18,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,2b9a60c58f00513d8dc926ef82e6435e,1326904919,45.510292,-93.147525,0.0
14573,2019-01-09 03:40:12,3534330126107879,fraud_Koepp-Witting,grocery_pos,107.39,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,48801d4f3d8c7902a3fa3d645d9229a4,1326080412,45.517761,-108.740059,0.0
31814,2019-01-20 02:39:08,3506040590383211,"fraud_Altenwerth, Cartwright and Koss",shopping_net,93.35,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,a97e06f7e2d42103358adf6411bb346b,1327027148,45.231536,-112.848472,0.0
13632,2019-01-08 17:27:24,30235438713303,fraud_Grimes LLC,entertainment,9.63,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,212a44b6a65aec8dea3b476b835a12f0,1326043644,38.929613,-82.887295,0.0
2743,2019-01-02 09:15:18,3563837241599446,fraud_Dach-Borer,grocery_net,71.05,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,20b828a71f56cc3dfdd3a66fe436f32b,1325495718,44.477833,-123.051087,0.0
7898,2019-01-06 03:29:41,180072527505094,fraud_Bechtelar-Rippin,food_dining,221.15,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,7adf8226d5567e6eed68469943b505de,1325820581,36.302984,-79.95858299999999,0.0
24149,2019-01-15 00:04:27,4956828990005111019,"fraud_Olson, Becker and Koch",gas_transport,51.47,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,276d56cb36127c1531baf70310352d1c,1326585867,40.379213,-73.77321500000001,0.0
22088,2019-01-14 04:46:26,4170689372027579,"fraud_Tromp, Kerluke and Glover",grocery_net,56.44,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,3490422b6868a59ce731843d54029fdc,1326516386,36.647168,-98.000415,0.0
32573,2019-01-20 13:11:57,30175986190993,"fraud_Dare, Casper and Bartoletti",kids_pets,60.11,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,6e45beef4d3fd6f78e98996af23e43ac,1327065117,48.175028000000005,-96.769991,0.0
8047,2019-01-06 05:48:51,3502088871723054,fraud_Koepp-Witting,grocery_pos,79.41,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,dc574912525413ea670122716021d698,1325828931,38.057122,-77.15634200000001,0.0
16815,2019-01-10 23:48:28,4861310130652566408,"fraud_Mosciski, Ziemann and Farrell",shopping_net,37.35,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,34fee9eb62c953b339b5aaa8af87f27f,1326239308,31.072129,-91.376017,0.0
2578,2019-01-02 04:34:41,3560797065840735,fraud_Bartoletti-Wunsch,gas_transport,41.59,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,3857a439a5f0c234529d7a9a54f0a246,1325478881,45.384413,-100.54343,0.0
34074,2019-01-21 05:35:47,4430881574719618,fraud_Mohr-Bayer,shopping_net,202.81,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,97b26f4f99a0ec797eee25fb6d4dbc51,1327124147,40.126771000000005,-106.430732,0.0
12802,2019-01-08 09:06:07,4635330563105903,"fraud_Wiza, Schaden and Stark",misc_pos,112.2,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,85e947185a4197a3165179c4baa28aff,1326013567,39.652707,-77.185529,0.0
21603,2019-01-13 23:12:15,38530489946071,"fraud_Monahan, Bogisich and Ledner",misc_pos,6.75,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,9dc1c00749fbc78c53bba82241368bf6,1326496335,34.406915999999995,-82.643865,0.0
28555,2019-01-17 18:06:24,4128027264554082,fraud_Kilback LLC,food_dining,10.04,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,92119c4fb01844bebb38c2136428205d,1326823584,39.855783,-81.50742199999999,0.0
5155,2019-01-04 08:37:48,4640395708703,fraud_Deckow-O'Conner,grocery_pos,151.79,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,cdb2e6c3b02074e61a10612b07d2a4da,1325666268,31.195646000000004,-91.212381,0.0
5018,2019-01-04 05:39:17,36722699017270,"fraud_Cremin, Hamill and Reichel",misc_pos,7.61,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,a0475a3c4918786be489c0ebde42931f,1325655557,34.219225,-110.936329,0.0
13766,2019-01-08 18:33:12,6011360759745864,"fraud_Lubowitz, Terry and Stracke",personal_care,3.61,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,283f1178c8e84ecf2c058f5cf435eae7,1326047592,38.759097,-78.279866,0.0
10462,2019-01-07 09:49:34,213174467670432,fraud_Torp-Labadie,gas_transport,54.45,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,aebf7b714dd6a86f9dfa0b44ad098de3,1325929774,39.895816,-76.132654,0.0
1670,2019-01-01 17:48:31,3531129874770000,"fraud_Ruecker, Beer and Collier",shopping_net,4.73,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,339d4bdd5ade82d962ed9b3cd2d2cbd4,1325440111,44.443432,-72.602126,0.0
1275,2019-01-01 14:55:10,340951438290556,"fraud_Quitzon, Green and Bashirian",shopping_pos,26.22,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,85909f2a27e75e175b8bd8c81b028599,1325429710,41.952516,-74.516475,0.0
31961,2019-01-20 04:42:28,4658117080136,fraud_Vandervort-Funk,grocery_pos,71.27,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,777ad8da59e986b85482f6af2afba3e8,1327034548,34.919261,-107.424031,0.0
32918,2019-01-20 16:24:34,4951647200979051,fraud_Collier LLC,home,111.22,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,0419149709164e66a7b80d172287603c,1327076674,37.811499,-88.722708,0.0
17407,2019-01-11 11:25:12,6524376634971418,"fraud_Wiza, Schaden and Stark",misc_pos,193.73,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,62130954baca1be5685c72abe1b8b962,1326281112,34.298392,-88.335375,0.0
28962,2019-01-18 00:41:15,4124536010991657,fraud_Auer-Mosciski,grocery_pos,107.82,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,beb1f56d591bc0c8c603935422f4ccbb,1326847275,31.269170000000003,-87.707112,0.0
1291,2019-01-01 15:01:17,343464013864032,fraud_Rolfson-Kunde,personal_care,9.39,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,93e3c968e785af0e7fd0a10c54e58de0,1325430077,35.018868,-77.84392700000001,0.0
14636,2019-01-09 05:49:16,30487648872433,"fraud_Tillman, Dickinson and Labadie",gas_transport,87.26,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,4f2172764c50af02717c5dc3fc801615,1326088156,37.355351,-85.79353499999999,0.0
10781,2019-01-07 13:14:29,374497717543058,fraud_Reilly LLC,home,16.67,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,1c5f4a8863aed5209f511c96a7099320,1325942069,47.08449,-101.086378,0.0
33685,2019-01-21 00:23:15,4060579726528237,fraud_Medhurst PLC,shopping_net,8.41,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,aa812271916d170519c097895eb73cf5,1327105395,38.231376,-95.716646,0.0
33032,2019-01-20 17:28:54,6534628260579800,fraud_Gleason-Macejkovic,shopping_net,1.6,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,8e97fa8649e1710c315d52f2ee6e3d0c,1327080534,43.613364,-73.039313,0.0
29586,2019-01-18 13:36:49,4683520018489354,"fraud_Fadel, Mertz and Rippin",entertainment,22.59,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,5145a9f58bb74a02f0d017a8cb25adb6,1326893809,34.38673,-118.66842,0.0
18495,2019-01-12 05:26:02,30546453310167,fraud_Bartoletti-Wunsch,gas_transport,66.03,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,c1f1223e0f670cc777df4aa8de6ead8e,1326345962,43.548825,-71.884425,0.0
14170,2019-01-08 21:59:01,4792627764422477317,fraud_Jewess LLC,shopping_pos,761.43,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,30e2437e4744c7b91fe058766fc3f2ec,1326059941,38.015958000000005,-94.197979,0.0
26425,2019-01-15 23:24:32,3585740823295298,fraud_Schuppe-Schuppe,food_dining,9.14,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,67835d8e2bd88821ff0fc3c308b870ca,1326669872,34.315546999999995,-99.393688,0.0
10231,2019-01-07 06:44:42,3586955669388457,"fraud_Reichert, Shanahan and Hayes",shopping_net,92.45,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,2e701e5dc2db49c1c02fd4527ae99972,1325918682,40.197078000000005,-78.85679499999999,0.0
16213,2019-01-10 14:46:47,38588538868506,fraud_Hamill-D'Amore,health_fitness,67.31,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,dc9c855d14c1e7c7e46003994116330d,1326206807,30.205178000000004,-103.475945,0.0
3053,2019-01-02 15:49:49,4952583804639909,"fraud_Witting, Beer and Ernser",home,65.45,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,85050afee5785ea4a57cdd46432bfe39,1325519389,40.987568,-81.732357,0.0
3776,2019-01-03 06:09:42,375082648741747,"fraud_Rodriguez, Yost and Jenkins",misc_net,4.48,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,762ee676a5c139f950eae2f22b9ee6e7,1325570982,46.165695,-96.283497,0.0
30741,2019-01-19 09:50:49,2720894374956739,fraud_Kutch-Hegmann,grocery_net,108.44,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,28b6d1ccaf6aead661f02a5aa3d121bc,1326966649,42.698922,-83.43486700000001,0.0
24129,2019-01-14 23:54:13,30235438713303,fraud_Schulist Ltd,food_dining,71.62,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,6acf4b48eab933c7d998ec2ff3c21396,1326585253,39.16294,-81.11132099999999,0.0
1575,2019-01-01 16:59:03,375974680629816,"fraud_Wiza, Schaden and Stark",misc_pos,2.18,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,69be620089b57196f6ef5864866a0541,1325437143,41.708792,-73.76770400000001,0.0
34965,2019-01-21 15:09:25,36721445180895,"fraud_Bahringer, Osinski and Block",food_dining,14.39,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,b5052ee74fdeb43ba44d512474cd8401,1327158565,42.810066,-74.477509,0.0
9579,2019-01-06 23:00:04,3533742182628021,fraud_Zboncak Ltd,food_dining,32.22,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,8eea8111d6e572b60bddf749acd987ac,1325890804,32.989935,-80.39738100000001,0.0
34454,2019-01-21 10:47:05,4488258847705225890,fraud_Howe PLC,entertainment,9.96,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,1929-08-23,e7ade8c04f311adda651a9aaa607fe43,1327142825,33.319131,-80.18085400000001,0.0
21018,2019-01-13 17:31:02,4956828990005111019,"fraud_Bins, Balistreri and Beatty",shopping_pos,4.43,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,4361aa08c266a4408d908b1b25b14b74,1326475862,40.336627,-74.18300699999999,0.0
26609,2019-01-16 02:44:20,3521815216091574,fraud_O'Keefe-Hudson,grocery_pos,113.76,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,d4be9e0e721b19d3416cf8fb5141352a,1326681860,39.671232,-105.993612,0.0
33450,2019-01-20 22:07:36,4792627764422477317,fraud_Bednar PLC,kids_pets,76.25,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,fb6e329bb66aa15b35f2eda85fd57cd9,1327097256,38.134204,-94.617746,0.0
31117,2019-01-19 15:56:11,4512828414983801773,fraud_Bechtelar-Rippin,food_dining,6.71,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,705571999c641c2b4c257605f9ad4fd8,1326988571,40.264064000000005,-80.502018,0.0
4932,2019-01-04 03:45:00,4119762878330989,fraud_Rempel Inc,shopping_net,31.81,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,5c3bb63ca7bd8cb27f92c7670063a665,1325648700,40.775906,-88.611313,0.0
15296,2019-01-09 19:23:21,6593250708747804,"fraud_Berge, Kautzer and Harris",personal_care,28.21,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,cde31b56a3b686d9c2c0da065c9692e3,1326137001,26.278892,-80.717507,0.0
31617,2019-01-19 23:42:50,4099707841315751,"fraud_Boehm, Block and Jakubowski",misc_pos,1.78,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,209c3645049e00d86e9d5181e1292bbe,1327016570,39.254462,-79.091358,0.0
34434,2019-01-21 10:24:41,4155021259183870,"fraud_Christiansen, Goyette and Schamberger",gas_transport,51.43,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,5389aad4dce1183ffaae6c82b3e68374,1327141481,34.270254,-98.243561,0.0
34638,2019-01-21 12:40:30,3541160328600277,fraud_Parker-Kunde,personal_care,6.76,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,e94bce2b89548723dd3ee72df788ab61,1327149630,39.99953,-90.664392,0.0
14386,2019-01-08 23:44:37,3534718226968689,fraud_Bauch-Blanda,entertainment,96.79,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,3ce3a238e738abf2b47988205327da59,1326066277,37.444713,-89.801043,0.0
31240,2019-01-19 17:43:52,213180742685905,fraud_O'Connell-Ullrich,home,104.64,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,fa1ede2cfb0c4e96cd6c7aeae550023c,1326995032,40.601075,-123.383584,0.0
263,2019-01-01 03:18:00,213180742685905,"fraud_Jenkins, Hauck and Friesen",gas_transport,44.68,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,12ef4798422ce322c149339afd3072c7,1325387880,40.459474,-124.214281,0.0
21713,2019-01-14 00:10:26,2713913904780408,fraud_Bednar Group,misc_net,11.88,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,33bcd0844e9762875c3a0439f99de64e,1326499826,31.442791,-91.209285,0.0
26889,2019-01-16 09:13:37,3511378610369890,"fraud_Rowe, Batz and Goodwin",grocery_pos,76.44,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,228577a441f4047da78cca696a658a95,1326705217,35.183126,-85.95062,0.0
7801,2019-01-06 01:49:01,213153151785052,fraud_Funk Group,grocery_net,33.51,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,c0bb01dfef8da00f9ede526153223051,1325814541,45.814579,-90.078637,0.0
1288,2019-01-01 15:00:42,4265776278887457,"fraud_Roberts, Ryan and Smith",personal_care,16.32,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,87a8cc887f291a45ffc4edabac09c189,1325430042,36.081657,-91.268271,0.0
22172,2019-01-14 05:50:30,4922710831011201,fraud_Rau and Sons,grocery_pos,139.24,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,9418d2ee760a455fc38da9c78cf1366f,1326520230,41.092249,-79.259157,0.0
